artistName,segment,user_id
Pitbull,Previously Active Listeners,user_002
Sara Bareilles,Light listeners,user_002
Maurice West,Previously Active Listeners,user_002
harf.,Previously Active Listeners,user_002
ZAYN,Previously Active Listeners,user_002
YNW Melly,Previously Active Listeners,user_002
Charli xcx,Previously Active Listeners,user_002
HAYLA,Moderate listeners,user_002
Frank Ocean,Light listeners,user_002
Jawsh 685,Previously Active Listeners,user_002
A$AP Rocky,Light listeners,user_002
Armin van Buuren,Light listeners,user_002
Jonas Blue,Previously Active Listeners,user_002
Juice WRLD,Previously Active Listeners,user_002
BEAM,Previously Active Listeners,user_002
Various Artists,Previously Active Listeners,user_002
Kehlani,Previously Active Listeners,user_002
Shakira,Previously Active Listeners,user_002
Cody Simpson,Previously Active Listeners,user_002
LeoStayTrill,Previously Active Listeners,user_002
Ne-Yo,Previously Active Listeners,user_002
The Script,Light listeners,user_002
Fall Out Boy,Previously Active Listeners,user_002
ERNEST,Previously Active Listeners,user_002
Chelsea Cutler,Moderate listeners,user_002
Twenty One Pilots,Previously Active Listeners,user_002
SHAUN,Previously Active Listeners,user_002
Selena Gomez,Super Listeners,user_002
Rex Orange County,Previously Active Listeners,user_002
Popcaan,Previously Active Listeners,user_002
Morray,Previously Active Listeners,user_002
Selena Gomez & The Scene,Moderate listeners,user_002
Dopamine,Previously Active Listeners,user_002
Miranda Lambert,Previously Active Listeners,user_002
Ed Sheeran & Justin Bieber,Previously Active Listeners,user_002
JHAYCO,Previously Active Listeners,user_002
Bomba Estéreo,Previously Active Listeners,user_002
(G)I-DLE,Previously Active Listeners,user_002
Blxst,Previously Active Listeners,user_002
ALMA,Light listeners,user_002
Bakermat,Previously Active Listeners,user_002
Roy Woods,Previously Active Listeners,user_002
Nightcore,Previously Active Listeners,user_002
Chuwi,Moderate listeners,user_002
Paige Cavell,Previously Active Listeners,user_002
Ryan Gosling,Previously Active Listeners,user_002
MIKA,Light listeners,user_002
Tems,Previously Active Listeners,user_002
Rod Wave,Previously Active Listeners,user_002
Sam Fischer,Previously Active Listeners,user_002
Young Stoner Life,Previously Active Listeners,user_002
Dan + Shay,Light listeners,user_002
Sofía Reyes,Previously Active Listeners,user_002
NF,Light listeners,user_002
Marc E. Bassy,Previously Active Listeners,user_002
Lil Nas X,Previously Active Listeners,user_002
CIL,Previously Active Listeners,user_002
The Blaze,Previously Active Listeners,user_002
Oliver Heldens,Previously Active Listeners,user_002
BlocBoy JB,Previously Active Listeners,user_002
Stellan Skarsgård,Previously Active Listeners,user_002
hey daisy,Previously Active Listeners,user_002
Kevin Abstract,Previously Active Listeners,user_002
Dom Dolla,Moderate listeners,user_002
Lil Uzi Vert,Previously Active Listeners,user_002
Robinson,Previously Active Listeners,user_002
City Girls,Previously Active Listeners,user_002
Chencho Corleone,Previously Active Listeners,user_002
Alec Benjamin,Previously Active Listeners,user_002
Madison Beer,Previously Active Listeners,user_002
SUPER-Hi,Previously Active Listeners,user_002
Cast of Mamma Mia! The Movie,Previously Active Listeners,user_002
Alessia Cara,Previously Active Listeners,user_002
Sickick,Previously Active Listeners,user_002
Jason Aldean,Light listeners,user_002
Stacey Ryan,Previously Active Listeners,user_002
Nathan Dawe,Previously Active Listeners,user_002
Old Dominion,Previously Active Listeners,user_002
Alex Newell,Previously Active Listeners,user_002
Lil Durk,Previously Active Listeners,user_002
Kylie Morgan,Previously Active Listeners,user_002
Gesaffelstein,Previously Active Listeners,user_002
Funk Wav,Previously Active Listeners,user_002
The Temper Trap,Previously Active Listeners,user_002
Chord Overstreet,Previously Active Listeners,user_002
SoFaygo,Previously Active Listeners,user_002
Noriel,Previously Active Listeners,user_002
Young Nudy,Previously Active Listeners,user_002
INNA,Previously Active Listeners,user_002
RL Grime,Previously Active Listeners,user_002
Tesher,Previously Active Listeners,user_002
Julia Michaels,Moderate listeners,user_002
Dave,Previously Active Listeners,user_002
070 Shake,Previously Active Listeners,user_002
Jorja Smith,Light listeners,user_002
Yiruma,Previously Active Listeners,user_002
Julia Lester,Previously Active Listeners,user_002
Metro Boomin,Previously Active Listeners,user_002
The Lumineers,Moderate listeners,user_002
Matroda,Previously Active Listeners,user_002
Rita Ora,Previously Active Listeners,user_002
Maroon 5,Light listeners,user_002
Chief Keef,Previously Active Listeners,user_002
Quavo,Previously Active Listeners,user_002
Duncan Laurence,Light listeners,user_002
Enrique Iglesias,Previously Active Listeners,user_002
The Wanted,Previously Active Listeners,user_002
Olivia O'Brien,Previously Active Listeners,user_002
Sampha,Previously Active Listeners,user_002
Ehis 'D' Greatest,Previously Active Listeners,user_002
Iggy Azalea,Previously Active Listeners,user_002
Dj Meetha,Previously Active Listeners,user_002
Lizzy McAlpine,Previously Active Listeners,user_002
Becky G,Previously Active Listeners,user_002
Clinton Kane,Light listeners,user_002
Gracie Abrams,Previously Active Listeners,user_002
Shaboozey,Previously Active Listeners,user_002
Morad,Previously Active Listeners,user_002
4batz,Previously Active Listeners,user_002
Rachel Platten,Previously Active Listeners,user_002
Cali Swag District,Previously Active Listeners,user_002
Ellie Goulding,Previously Active Listeners,user_002
Dave Chappelle,Previously Active Listeners,user_002
Ozuna,Previously Active Listeners,user_002
Tarro,Previously Active Listeners,user_002
Two Friends,Previously Active Listeners,user_002
Harry Styles,Previously Active Listeners,user_002
The Greatest Showman Ensemble,Previously Active Listeners,user_002
iLoveMemphis,Previously Active Listeners,user_002
Lauv,Moderate listeners,user_002
Conor Maynard,Previously Active Listeners,user_002
Magic System,Previously Active Listeners,user_002
Christina Aguilera,Light listeners,user_002
Martin Solveig & Dragonette,Previously Active Listeners,user_002
K/DA,Previously Active Listeners,user_002
VAX,Previously Active Listeners,user_002
ILOVEMAKONNEN,Previously Active Listeners,user_002
Nuka,Previously Active Listeners,user_002
Tiësto,Moderate listeners,user_002
Lil Wayne,Light listeners,user_002
Khaled,Previously Active Listeners,user_002
Flo Rida,Previously Active Listeners,user_002
Chris Cox,Previously Active Listeners,user_002
Lil Tjay,Previously Active Listeners,user_002
Badger,Light listeners,user_002
Mariah Carey,Previously Active Listeners,user_002
Michael Marcagi,Light listeners,user_002
KAROL G,Previously Active Listeners,user_002
Lara Liang,Previously Active Listeners,user_002
Major Lazer,Light listeners,user_002
Louis Tomlinson,Previously Active Listeners,user_002
Alok,Previously Active Listeners,user_002
Surfaces,Previously Active Listeners,user_002
Nat King Cole,Previously Active Listeners,user_002
Migos,Previously Active Listeners,user_002
CADE,Previously Active Listeners,user_002
Desiigner,Previously Active Listeners,user_002
Kevin McKay,Previously Active Listeners,user_002
MC L da Vinte,Previously Active Listeners,user_002
Illijah,Previously Active Listeners,user_002
NOTD,Previously Active Listeners,user_002
d4vd,Light listeners,user_002
Jessie James Decker,Light listeners,user_002
Ayra Starr,Moderate listeners,user_002
DJ Snake,Previously Active Listeners,user_002
Nessa Barrett,Previously Active Listeners,user_002
Tommy Richman,Light listeners,user_002
Kimbra,Previously Active Listeners,user_002
NLE Choppa,Previously Active Listeners,user_002
Fetty Wap,Previously Active Listeners,user_002
Marc Anthony,Previously Active Listeners,user_002
Loren Allred,Previously Active Listeners,user_002
Rema,Light listeners,user_002
Sabrina Carpenter,Moderate listeners,user_002
Julia Church,Light listeners,user_002
24hrs,Previously Active Listeners,user_002
原聲帶,Previously Active Listeners,user_002
Bobby Helms,Previously Active Listeners,user_002
Don Diablo,Previously Active Listeners,user_002
Robin Schulz,Previously Active Listeners,user_002
John Summit,Moderate listeners,user_002
Peso Pluma,Previously Active Listeners,user_002
Daniel Caesar,Previously Active Listeners,user_002
Lupe Fiasco,Previously Active Listeners,user_002
Chris Lake,Previously Active Listeners,user_002
Chance the Rapper,Previously Active Listeners,user_002
RAYE,Light listeners,user_002
Sam Smith,Moderate listeners,user_002
24kGoldn,Previously Active Listeners,user_002
DJ Cassidy,Previously Active Listeners,user_002
Pop Smoke,Previously Active Listeners,user_002
Maggie Rogers,Previously Active Listeners,user_002
Diana Krall,Previously Active Listeners,user_002
PnB Rock,Previously Active Listeners,user_002
William Singe,Previously Active Listeners,user_002
Nathan Sykes,Previously Active Listeners,user_002
Bastille,Previously Active Listeners,user_002
Martin Garrix,Previously Active Listeners,user_002
Kim Petras,Previously Active Listeners,user_002
The Ronettes,Previously Active Listeners,user_002
sped up + slowed,Previously Active Listeners,user_002
Demi Lovato,Previously Active Listeners,user_002
ODESZA,Moderate listeners,user_002
Hailee Steinfeld,Moderate listeners,user_002
Playboi Carti,Light listeners,user_002
Peggy Gou,Previously Active Listeners,user_002
Darius Rucker,Previously Active Listeners,user_002
Summer Hits,Previously Active Listeners,user_002
Libianca,Moderate listeners,user_002
Amanda Reifer,Previously Active Listeners,user_002
The War And Treaty,Previously Active Listeners,user_002
Cash Cash,Previously Active Listeners,user_002
Phillip Phillips,Previously Active Listeners,user_002
Brando,Previously Active Listeners,user_002
lovelytheband,Previously Active Listeners,user_002
S1mba,Previously Active Listeners,user_002
A Poor Man's Empire,Previously Active Listeners,user_002
mxmtoon,Previously Active Listeners,user_002
Carlyle Fraser,Previously Active Listeners,user_002
M.I.A.,Previously Active Listeners,user_002
Sia,Previously Active Listeners,user_002
David Guetta,Moderate listeners,user_002
Mr. Probz,Previously Active Listeners,user_002
Teezo Touchdown,Previously Active Listeners,user_002
Goodboys,Light listeners,user_002
Barry Harris,Previously Active Listeners,user_002
HTHAZE,Previously Active Listeners,user_002
Weezer,Previously Active Listeners,user_002
Dylan Gossett,Previously Active Listeners,user_002
Mike Williams,Previously Active Listeners,user_002
Vikkstar,Previously Active Listeners,user_002
Rich The Kid,Previously Active Listeners,user_002
FIFTY FIFTY,Previously Active Listeners,user_002
Why Don't We,Light listeners,user_002
Charlie Puth,Previously Active Listeners,user_002
Rick Ross,Light listeners,user_002
Gucci Mane,Previously Active Listeners,user_002
Shontelle,Previously Active Listeners,user_002
OneRepublic,Previously Active Listeners,user_002
Phoenix,Previously Active Listeners,user_002
Jess Glynne,Previously Active Listeners,user_002
Jason Mraz,Light listeners,user_002
Don Omar,Previously Active Listeners,user_002
Lil Big Stack,Previously Active Listeners,user_002
Jack Johnson,Light listeners,user_002
Nicky Youre,Previously Active Listeners,user_002
Big Time Rush,Previously Active Listeners,user_002
Mike Perry,Previously Active Listeners,user_002
Vintage Culture,Previously Active Listeners,user_002
Olly Alexander (Years & Years),Previously Active Listeners,user_002
BLACKPINK,Previously Active Listeners,user_002
Tyler Childers,Previously Active Listeners,user_002
PLVTINUM,Previously Active Listeners,user_002
JackboiBay,Previously Active Listeners,user_002
Skrillex,Previously Active Listeners,user_002
Ty Dolla $ign,Light listeners,user_002
Disciples,Previously Active Listeners,user_002
Macklemore,Previously Active Listeners,user_002
Taio Cruz,Previously Active Listeners,user_002
Glenn Travis,Moderate listeners,user_002
Zedd,Light listeners,user_002
Declan McKenna,Previously Active Listeners,user_002
Jay Chou,Previously Active Listeners,user_002
Milky Chance,Previously Active Listeners,user_002
Latto,Previously Active Listeners,user_002
Britney Spears,Previously Active Listeners,user_002
Becky Hill,Moderate listeners,user_002
Mark Ralph,Light listeners,user_002
The Marías,Previously Active Listeners,user_002
Iyaz,Previously Active Listeners,user_002
The Stickmen Project,Light listeners,user_002
CeeLo Green,Previously Active Listeners,user_002
Madonna,Previously Active Listeners,user_002
Toosii,Moderate listeners,user_002
Loud Luxury,Previously Active Listeners,user_002
Los Pleneros de la Cresta,Moderate listeners,user_002
MGMT,Previously Active Listeners,user_002
Ruel,Previously Active Listeners,user_002
Empire Of The Sun,Previously Active Listeners,user_002
James Carter,Previously Active Listeners,user_002
Joji,Light listeners,user_002
Emily Burns,Previously Active Listeners,user_002
Jax Jones,Light listeners,user_002
"Tyler, The Creator",Previously Active Listeners,user_002
¥$,Previously Active Listeners,user_002
Riton,Previously Active Listeners,user_002
Stevie Wonder,Previously Active Listeners,user_002
Lost Frequencies,Light listeners,user_002
Lukas Graham,Light listeners,user_002
KT Tunstall,Previously Active Listeners,user_002
Wiz Khalifa,Previously Active Listeners,user_002
Justice,Light listeners,user_002
Nick Jonas,Light listeners,user_002
Timmy Trumpet,Previously Active Listeners,user_002
Skylar Grey,Previously Active Listeners,user_002
Estelle,Previously Active Listeners,user_002
Gabrielle Aplin,Previously Active Listeners,user_002
Justin Bieber,Light listeners,user_002
Bazzi,Previously Active Listeners,user_002
Nico & Vinz,Previously Active Listeners,user_002
Marshmello,Light listeners,user_002
Josie Dunne,Super Listeners,user_002
James Blake,Previously Active Listeners,user_002
J Hus,Previously Active Listeners,user_002
